V,Vx,Vy,Vz
52,1.8647716498120426,-0.47471764052133586,-0.7302590721511885,-1.6488596529909596
53,0.38968243141357933,-0.12225649209226942,-0.33856650578410563,-0.14925973554456332
54,2.384516501988201,0.22400076969156463,1.2598243949047594,2.012109613672796
55,0.8939922728374876,-0.06883065307249984,-0.46950010465639563,0.757663630391735
56,0.5519593525825346,-0.40088595483342965,0.18078436742650952,-0.33356647105909326
57,2.2848670325273774,-1.3094636932161203,0.6141479680915716,1.7688257307514093
58,1.811578313495709,-0.769101738607485,1.2303572603378927,1.0846748423065489
59,0.5731582588739408,-0.4045928301943354,0.3752832282452022,-0.15484679547412156
60,1.8193574512184596,-1.180824517293043,0.9293423250345852,1.0256889575125068
61,2.2499615671680027,0.17730024571689776,-1.2970241226167782,-1.829923523525505
62,1.4139518645114466,-0.24442082192602288,-0.8595473934878932,1.0957630288126046
63,3.021915346252596,-1.775936195466652,-1.064970009125703,2.200877522537586
64,1.790095011446647,1.375810554015163,-0.6274171242145148,-0.9580883162365821
65,1.517163235606248,1.2108579419534924,0.8908690086940981,-0.20484076066976345
66,2.1156679972564594,1.4251182529188975,0.8690624225571246,-1.2999305925747302
67,0.8683280937884795,0.4416276451228415,-0.6985687832938866,0.2663838518620958
68,1.3883054160012709,-1.209161289325828,0.47083924491707435,0.4935902247211573
69,2.5299129809519294,-0.08282122354766353,2.2549363474621194,-1.1440552456124404
70,1.3219122353395047,1.1556905438864047,0.5526277698276877,-0.3262420462281167
71,1.5572846196942278,1.417139932215834,0.457647215871954,-0.4554215904633268
72,1.3879871786289755,-0.8871241357829149,0.4187059436254691,0.9819391572406844
73,0.40939433350980875,-0.031116767186826957,-0.021157601316181055,0.40766140731779704
74,1.2536547236058726,-0.6497396418827182,-0.3564533638938849,-1.0111525914292896
75,0.8085205165906616,-0.7120530423118536,-0.30472618354961634,0.23200828377829408
76,0.4927048828283075,0.4017761857123941,-0.0953736009079342,-0.26877104458462436
77,1.7799227134202282,-0.736887022091992,-1.5762932859561671,-0.37472904754119707
78,1.567073929742991,0.5670728545859282,1.1566238086490475,-0.8923959010092322
79,1.9256376561626014,-0.13776777746346053,1.9093450458347934,-0.20857113479651757
80,1.6708589471355755,-0.5055871610695309,1.579856125656975,0.2005140045203551
81,1.6704440524423543,-0.7342354229152477,0.41070618503457806,-1.4431223460437599
82,1.292842846749548,-0.32061737185244965,-1.2459702131942572,0.12730025565787711
83,2.9532333404231603,1.9397372722826725,-1.2360816994196193,-1.8523251631029098
84,0.3823746903008069,-0.07893623563027048,-0.3073077036697734,0.21340442767752296
85,1.3560938095140287,0.13882227451728862,0.9570989126533287,-0.950621095756839
86,1.940809356753048,1.0783809302793463,1.5469298377656766,0.45917709601012213
87,0.16057490990951775,0.03332234248274711,0.11416818110896204,0.10788674434880073
88,1.7700958858396985,0.45757861358651614,-0.9150672240493442,-1.4444768024878405
89,1.4222349305568855,-0.9692535184372644,0.5922284475486641,-0.8559002749194745
90,2.7463838594721413,-0.7246673133993161,1.7529591826254456,1.9861056599558948
91,1.514969965193763,0.19631958649727713,-1.4855729936622817,-0.22285756863525194
92,1.5944966818146762,-0.23620249191300424,-0.9435481994413062,1.2634654116607897
93,1.4000609964038377,1.3117843483511902,0.2981529435984186,-0.38793999445242655
94,1.62875010258257,-0.40167157719372854,-1.5474227157731362,0.3113997100941599
95,1.4403264298778078,0.46418565468264333,1.0929071895473235,0.8152458387671587
96,0.9264756299620683,-0.841164381770312,-0.008032595942848218,0.38824612445844064
97,1.733201939880448,-1.3935166229539084,0.9275594525082438,0.4491479132970449
98,1.6347902070693148,1.3355423168446072,0.6343290880997664,0.6974900350812124
99,1.580711102258043,-1.2522099022453672,-0.6081532842118971,0.7488441309263016
