log_V_x_heights,V_x_edg_square,log_V_y_heights,V_y_edg_square,log_V_z_heights,V_z_edg_square
-inf,17.591361261757307,-inf,17.591361261757307,-inf,17.591361261757307
-inf,17.928030397923365,-inf,17.928030397923365,-inf,17.928030397923365
-inf,18.267890710735546,-inf,18.267890710735546,-inf,18.267890710735546
-inf,18.61094220019385,-inf,18.61094220019385,-inf,18.61094220019385
-inf,18.95718486629828,-inf,18.95718486629828,-inf,18.95718486629828
-inf,19.306618709048834,-inf,19.306618709048834,-inf,19.306618709048834
-inf,19.65924372844551,-inf,19.65924372844551,-inf,19.65924372844551
-inf,20.015059924488313,-inf,20.015059924488313,-inf,20.015059924488313
-inf,20.374067297177234,-inf,20.374067297177234,-inf,20.374067297177234
-inf,20.736265846512282,-inf,20.736265846512282,-inf,20.736265846512282
