V,Vx,Vy,Vz
72,1.5272666804160675,-0.1379868702526406,0.9670685151708239,0.855794913169757
73,0.5730559660647809,0.14506183270761427,0.367657716645249,0.16219012555947288
74,1.2582540217380207,-0.3131715018512236,-0.41344194367384446,0.3915393367579659
75,0.8220458592847258,-0.6671692643986809,-0.3633621259271618,0.3098008807341908
76,0.9030749945760039,-0.4468559455113627,0.19336586946445425,0.18585130412142115
77,1.9354645253764309,-0.540406806720879,-1.6195968077035985,-0.7857124766266651
78,1.820534636438196,0.6692833972953478,1.4263112088881247,-0.8652373124852537
79,1.6188082885548818,-0.5782030836749089,1.2264664201987896,0.09899140458613487
80,1.702701983237433,-0.6450963305237761,0.5348602859327223,-0.22019098038219975
81,1.1178996120343432,0.12393821153574633,-0.04602773275727084,-0.45423528208119385
82,1.60330429023324,-0.15234129914134714,-0.3424113908296014,-1.3421155290298092
83,2.5715915075847624,1.5773769002132052,-1.4426738234999308,-1.1897890114961815
84,0.32295432167295834,0.009805072218315907,-0.19659686417512331,0.25299103420313573
85,1.4615954926450665,0.6401243552965292,1.0666176663901759,-0.6887002981925192
86,2.022570327085425,0.6289774716618817,-0.8234414322785505,-1.4250444344942088
87,1.333280855410858,-0.676990818631469,-0.5718425243368815,-0.25824909249525235
88,1.6715268252792956,-1.1694747277452302,-0.01956734618093104,-0.36919810763132554
89,1.7802488799421345,-0.3025841130397195,0.9122244024988411,0.47862521955108533
90,2.475132282544865,-0.6026863523524426,1.5235083290443328,1.8506126245222698
91,1.4709008450330194,0.7448640478661358,0.02218326416687939,-0.09271190713979068
92,1.9778518788820714,0.17143775674506675,-0.2704989711768277,1.7619670660483524
93,1.4218811049616322,1.2455037318013997,0.34088286262419176,-0.2052526355121501
94,1.560852067120692,-0.4584072961604315,-0.3388603936730205,0.9647370346248562
95,1.6497857041867372,-0.8920101623761906,-0.27134973132495904,0.16084388031507538
96,0.9226122842143899,-0.8039041542440374,-0.003175482192971278,0.45028708823695823
97,1.7488143499042434,-0.9954161940512027,1.34412772653398,-0.27749024854719617
98,2.0838800521814957,1.710332588263549,0.5927100364714756,0.13829887978242494
99,1.3359984622805263,-0.45992856826616013,-0.7066532656110045,-0.17013198318796685
